player_id,name,season,position,league,club_name,age,minutes,games,goal_contributions_per90,market_value_eur,log_market_value,calib_resid_all,exit_prob,exit,next_minutes,pred_eur,mispricing_ratio,exit_prob_challenger
392959,Andrea Colpani,2024,Midfield,Italy - Serie A,ACF Fiorentina,25.6454483230664,1458,25,0.2469135802469136,9500000.0,16.06680235657077,0.35508546076095193,0.32639969087719684,1,0.0,6730525.462527304,0.7084763644765583,0.4756212564425803
392966,Nadir Zortea,2024,Defender,Italy - Serie A,Cagliari Calcio,25.53867214236824,2727,35,0.264026402640264,5000000.0,15.424948470398377,-0.8321505929995143,0.22155497387109716,0,1811.0,11352260.328979854,2.2704520657959706,0.24567956267610191
393238,Zakaria Aboukhlal,2024,Attack,France - Ligue 1,FC Toulouse,24.870636550308006,1910,26,0.518324607329843,12000000.0,16.300417207752275,0.12313183173148445,0.17652912475854804,1,507.0,10519837.346235448,0.8766531121862874,0.19851925485035973
393512,Felix Agu,2024,Defender,Germany - Bundesliga,SV Werder Bremen,25.26488706365503,1761,22,0.2044293015332197,8000000.0,15.89495209964411,-0.6264433002337038,0.27308189606056893,1,747.0,14596080.042245146,1.8245100052806433,0.28856390560055806
393621,Douglas Augusto,2024,Midfield,France - Ligue 1,FC Nantes,27.96714579055441,2316,28,0.233160621761658,6000000.0,15.60727002719233,-0.010279915418989205,0.22379624941945728,1,0.0,6146107.4338323325,1.0243512389720555,0.1704970787129615
394300,Davide Frattesi,2024,Midfield,Italy - Serie A,Inter Milan,25.27857631759069,1210,28,0.5206611570247934,35000000.0,17.37085861945369,0.05972140462443054,0.2635405171384619,1,552.0,30698963.422583982,0.8771132406452566,0.3328126407197036
394327,Boubacar Kamara,2024,Midfield,England - Premier League,Aston Villa,25.1088295687885,1728,26,0.0520833333333333,40000000.0,17.50439001207821,0.6527058658933944,0.2123788027861723,0,1418.0,19946449.09180217,0.49866122729505424,0.1746459266381767
395236,Yacine Adli,2024,Midfield,Italy - Serie A,ACF Fiorentina,24.42710472279261,1208,26,0.7450331125827815,11000000.0,16.213405830762646,-0.5878400696662571,0.2693748308206233,1,0.0,19019939.096101314,1.7290853723728468,0.29128908434400563
395237,Maxence Caqueret,2024,Midfield,Italy - Serie A,Como 1907,24.878850102669404,1670,27,0.2694610778443113,16000000.0,16.588099280204055,-0.271512464871301,0.16571561815698585,0,1488.0,20096038.554697737,1.2560024096686087,0.2000506845760272
395522,Samuel Essende,2024,Attack,Germany - Bundesliga,FC Augsburg,26.94045174537988,1646,30,0.5467800729040098,4500000.0,15.319587954740548,-0.4585542133388616,0.4172641560029534,1,404.0,7175161.142643191,1.594480253920709,0.3769589895022169
395695,Elisha Owusu,2024,Midfield,France - Ligue 1,AJ Auxerre,27.15126625598905,2355,28,0.1528662420382165,3000000.0,14.914122846632385,-0.44687161412472065,0.3370772976304332,0,2349.0,4794513.56859731,1.5981711895324366,0.3379502154820613
397033,Sandro Tonali,2024,Midfield,England - Premier League,Newcastle United,24.65160848733744,2629,36,0.205401293267402,60000000.0,17.909855120186375,0.7232949761897831,0.06685137785146042,0,2545.0,27321865.77690189,0.4553644296150315,0.07563968160442612
397171,Gideon Mensah,2024,Defender,France - Ligue 1,AJ Auxerre,26.458590006844627,2284,29,0.0394045534150613,4000000.0,15.201804919084164,0.26420593864741493,0.27017835334047113,0,2334.0,3173366.977434643,0.7933417443586608,0.30004162708894233
397225,Alessandro Zanoli,2024,Defender,Italy - Serie A,Genoa CFC,24.246406570841888,1717,31,0.104834012813046,6000000.0,15.60727002719233,0.39049939173531323,0.3647085025354979,0,1292.0,4167423.279907625,0.6945705466512708,0.43606950267926853
397486,Dennis Man,2024,Attack,Italy - Serie A,Parma Calcio 1913,26.35181382614648,1999,33,0.4052026013006503,10000000.0,16.11809565095832,0.4263239296552568,0.24509418852071957,1,0.0,6602366.610667694,0.6602366610667695,0.30007585206318066
398065,Harvey Barnes,2024,Attack,England - Premier League,Newcastle United,27.06365503080082,1754,33,0.7183580387685291,35000000.0,17.37085861945369,0.3814085372072109,0.17307804684319542,0,1961.0,22708336.673277795,0.6488096192365085,0.16760541155039116
398073,Achraf Hakimi,2024,Defender,France - Ligue 1,Paris Saint-Germain,26.16016427104723,2068,25,0.5222437137330754,80000000.0,18.197537192638155,0.776076825237467,0.04506288199880083,0,1374.0,34028868.7013256,0.42536085876657004,0.05878457326425656
398184,Ferran Torres,2024,Attack,Spain - LaLiga,FC Barcelona,24.84052019164956,1101,27,1.3079019073569482,40000000.0,17.50439001207821,0.14519192430387884,0.12909546819868364,0,1975.0,32108380.105052702,0.8027095026263176,0.15419685559439167
399434,Marcus Tavernier,2024,Midfield,England - Premier League,AFC Bournemouth,25.782340862423,1940,29,0.4175257731958762,18000000.0,16.70588231586044,-0.1745894608016214,0.22547113697197124,0,2743.0,20494927.192183916,1.1386070662324397,0.2308305983672171
399776,Pau Torres,2024,Defender,England - Premier League,Aston Villa,27.95893223819301,2020,24,0.0,32000000.0,17.281246460764002,0.2252811997188544,0.16312079667248702,0,1676.0,24172668.403594993,0.7553958876123436,0.105715986352806
400131,Siebe Van der Heyden,2024,Defender,Germany - Bundesliga,FC St. Pauli,26.5927446954141,972,15,0.0925925925925925,2500000.0,14.73180128983843,-0.21162408708601577,0.6175909828487821,1,0.0,3191516.9615023416,1.2766067846009366,0.57408951354818
400489,Eljif Elmas,2024,Midfield,Italy - Serie A,Torino FC,25.27310061601643,1068,15,0.3370786516853932,14000000.0,16.454567887579532,0.44427655352871387,0.30234168570895203,0,1783.0,8966902.115936387,0.6404930082811705,0.3805926527237609
400536,Mads Hermansen,2024,Goalkeeper,England - Premier League,Leicester City,24.476386036960985,2385,27,0.0,15000000.0,16.523560759066484,0.23827321097692744,0.27157569633362,0,1620.0,11661403.78801149,0.777426919200766,0.17307201912866815
401173,Jadon Sancho,2024,Attack,England - Premier League,Chelsea FC,24.77207392197125,1765,31,0.4079320113314447,28000000.0,17.14771506813948,0.5269794483890942,0.2974404890944963,1,873.0,16036868.995517904,0.5727453212684965,0.20272995694633253
401320,Dara O'Shea,2024,Defender,England - Premier League,Ipswich Town,25.831622176591377,3123,35,0.0576368876080691,14000000.0,16.454567887579532,-0.6321605279592422,0.1287286226766255,1,0.0,24880833.261807144,1.7772023758433675,0.17698815378888771
401356,Edson Álvarez,2024,Midfield,England - Premier League,West Ham United,27.189596167008897,1782,28,0.0505050505050505,25000000.0,17.034386382832476,1.041878807648227,0.22204331658364665,1,0.0,8815398.19016158,0.3526159276064632,0.25995085120175276
401529,Dodô,2024,Defender,Italy - Serie A,ACF Fiorentina,26.12457221081451,3119,35,0.1731324142353318,24000000.0,16.99356438831222,1.1836262639060964,0.044340566146853264,0,3139.0,7398054.041610468,0.3082522517337695,0.07538467237670418
401530,Éder Militão,2024,Defender,Spain - LaLiga,Real Madrid,26.954140999315538,939,12,0.1916932907348242,40000000.0,17.50439001207821,1.3985407472430156,0.1358467911338799,0,1142.0,9825698.44883752,0.24564246122093802,0.16214116403425785
401578,Exequiel Palacios,2024,Midfield,Germany - Bundesliga,Bayer 04 Leverkusen,26.24229979466119,1150,24,0.5478260869565217,40000000.0,17.50439001207821,1.499505814208852,0.12771786835580315,0,1097.0,8920569.663318368,0.22301424158295918,0.25277408843391297
401922,Samuel Chukwueze,2024,Attack,Italy - Serie A,AC Milan,25.61533196440794,918,26,0.4901960784313726,10000000.0,16.11809565095832,0.722027072629079,0.4685643845357837,0,1099.0,4960466.613140261,0.4960466613140261,0.4581792073529712
402008,Amadou Haidara,2024,Midfield,Germany - Bundesliga,RB Leipzig,26.91854893908282,1324,28,0.0679758308157099,16000000.0,16.588099280204055,1.306700811887211,0.27533664840001987,1,257.0,4437813.427601571,0.2773633392250982,0.3010674644139083
403151,Robert Sánchez,2024,Goalkeeper,England - Premier League,Chelsea FC,27.1211498973306,2880,32,0.0,20000000.0,16.811242831518264,-0.08553250109719235,0.22107660446452862,0,3041.0,20812077.591824178,1.040603879591209,0.1257016900012312
404842,Vitaliy Mykolenko,2024,Defender,England - Premier League,Everton FC,25.59616700889801,3084,35,0.0875486381322957,28000000.0,17.14771506813948,0.3304052777076185,0.08581222362934615,0,2961.0,19310347.130322404,0.6896552546543716,0.06375695599463448
404950,Nicolas Seiwald,2024,Midfield,Germany - Bundesliga,RB Leipzig,23.66324435318275,2080,30,0.0,18000000.0,16.70588231586044,1.1051947953517027,0.15141486368209656,0,2704.0,6046836.643292428,0.33593536907180155,0.1242100824472559
405385,Yukinari Sugawara,2024,Defender,England - Premier League,Southampton FC,24.511978097193705,1557,30,0.1156069364161849,11000000.0,16.213405830762646,0.022675929340744805,0.4128616375146789,0,2434.0,10655744.488932215,0.9687040444483832,0.31313752284566543
405397,Keito Nakamura,2024,Attack,France - Ligue 1,Stade Reims,24.42984257357974,2662,32,0.4395191585274229,8000000.0,15.89495209964411,-0.16863605885607846,0.17217526241596248,1,0.0,9436387.293394193,1.179548411674274,0.24532626992869297
405398,Takefusa Kubo,2024,Attack,Spain - LaLiga,Real Sociedad,23.578370978781656,2381,36,0.1889962200755985,30000000.0,17.216707939626428,0.07728075449248495,0.13486054693169197,0,1509.0,26141481.372683425,0.8713827124227809,0.10419028915489463
405670,Yannik Engelhardt,2024,Midfield,Italy - Serie A,Como 1907,23.89869952087611,1153,26,0.1561144839549002,6000000.0,15.60727002719233,0.416176222771969,0.4532296657793362,0,2491.0,4064533.6992775076,0.677422283212918,0.5191835374326049
405687,Tom Krauß,2024,Midfield,Germany - Bundesliga,VfL Bochum,23.52908966461328,1081,14,0.0,4000000.0,15.201804919084164,-0.7532562997467851,0.5835576621673203,0,1787.0,8504535.73475634,2.126133933689085,0.5517636590083048
405885,Giacomo Raspadori,2024,Attack,Italy - Serie A,SSC Napoli,24.870636550308006,1097,26,0.5742935278030994,25000000.0,17.034386382832476,0.7558497617133191,0.27362833533605097,0,1019.0,11586623.68775663,0.4634649475102652,0.3700185658760717
406040,Ademola Lookman,2024,Attack,Italy - Serie A,Atalanta BC,27.200547570157426,2265,31,0.7947019867549668,60000000.0,17.909855120186375,0.006775196104785053,0.07893792413907634,0,1419.0,53213525.77352034,0.886892096225339,0.0804413056713592
406625,Lautaro Martínez,2024,Attack,Italy - Serie A,Inter Milan,27.362080766598226,2580,31,0.5930232558139534,95000000.0,18.36938744956481,0.1564294729659379,0.05153463401263685,0,2178.0,70802927.89321151,0.7452939778232791,0.05068929330604752
406634,Matt O'Riley,2024,Midfield,England - Premier League,Brighton & Hove Albion,24.112251882272417,938,21,0.4797441364605543,22000000.0,16.90655301132259,0.7584221444297894,0.33928940269220764,0,942.0,10230928.992896358,0.46504222694983444,0.40245301843038367
406635,Phil Foden,2024,Midfield,England - Premier League,Manchester City,24.5968514715948,1781,28,0.454800673778776,100000000.0,18.420680743952367,0.6297843488306558,0.10167121740843688,0,2085.0,47967491.31667126,0.4796749131667126,0.11029151698763998
406638,Oliver Skipp,2024,Midfield,England - Premier League,Leicester City,24.292950034223136,1122,24,0.0,10000000.0,16.11809565095832,0.9018892779979089,0.46772436101092946,1,0.0,4165135.057515527,0.4165135057515527,0.4017657889907204
406640,Felix Nmecha,2024,Midfield,Germany - Bundesliga,Borussia Dortmund,24.22724161533197,1512,26,0.3571428571428571,28000000.0,17.14771506813948,1.1479066130040465,0.16830906445864843,0,2190.0,8877290.254174303,0.3170460805062251,0.17955402519308955
406973,Moritz Broschinski,2024,Attack,Germany - Bundesliga,VfL Bochum,24.27378507871321,1385,33,0.259927797833935,2000000.0,14.50865773852422,-0.5292024183812996,0.6552842413724952,1,0.0,3500266.064121004,1.7501330320605022,0.5814940409934808
407098,Jakub Kamiński,2024,Attack,Germany - Bundesliga,VfL Wolfsburg,22.576317590691307,1123,22,0.2404274265360641,5000000.0,15.424948470398377,-0.28469176774435745,0.4793256414286336,0,3023.0,6717068.9702931205,1.3434137940586242,0.5188372690285769
408471,Javi Puado,2024,Attack,Spain - LaLiga,RCD Espanyol Barcelona,26.60643394934976,2989,35,0.4817664770826363,10000000.0,16.11809565095832,-0.6853433683878314,0.10989245036096197,1,678.0,19059333.29598582,1.905933329598582,0.12701373558733503
410225,Ismaïla Sarr,2024,Attack,England - Premier League,Crystal Palace,26.85010266940452,2721,38,0.496141124586549,25000000.0,17.034386382832476,-0.10168798754686925,0.17271662498054383,0,2177.0,26059444.89262171,1.0423777957048683,0.12147393782074045
410425,Yves Bissouma,2024,Midfield,England - Premier League,Tottenham Hotspur,28.33949349760438,1406,28,0.1280227596017069,25000000.0,17.034386382832476,0.9745724631340265,0.2943402613722763,1,605.0,9402363.00957844,0.3760945203831376,0.3318193863210228
411295,Raphinha,2024,Attack,Spain - LaLiga,FC Barcelona,28.04928131416838,2845,36,0.9490333919156416,90000000.0,18.31532022829454,-0.024142195326563476,0.04193863884249082,0,1389.0,79521519.31832176,0.8835724368702418,0.04997862273636049
411975,Jules Koundé,2024,Defender,Spain - LaLiga,FC Barcelona,26.138261464750173,2606,32,0.1726784343821949,65000000.0,17.98989782785991,0.7787418421890404,0.03310892326594011,0,2261.0,27958416.35839717,0.43012948243687954,0.04827467266939615
412045,Pol Lozano,2024,Midfield,Spain - LaLiga,RCD Espanyol Barcelona,25.240246406570844,1958,30,0.0459652706843718,5000000.0,15.424948470398377,-0.10497122991562646,0.35510216142792267,0,2170.0,5647067.305285613,1.1294134610571227,0.391452608141937
412363,Rodrygo,2024,Attack,Spain - LaLiga,Real Madrid,23.978097193702943,1938,30,0.5572755417956656,90000000.0,18.31532022829454,1.0597458287353507,0.06173948703416988,1,676.0,29145008.190273438,0.3238334243363715,0.08911372449345488
412660,Keinan Davis,2024,Attack,Italy - Serie A,Udinese Calcio,26.882956878850106,1062,23,0.2542372881355932,3400000.0,15.03928598958639,0.27092512511361955,0.6181900978190285,0,2078.0,2688101.5965245515,0.7906181166248681,0.5255842337732093
412829,Léo Pétrot,2024,Defender,France - Ligue 1,AS Saint-Étienne,27.71526351813826,2610,31,0.1034482758620689,900000.0,13.710150042306449,-1.1953777565770274,0.4764494887074511,0,1568.0,3075255.549848008,3.416950610942231,0.6954372144575477
412932,Myron Boadu,2024,Attack,Germany - Bundesliga,VfL Bochum,23.964407939767284,1043,19,0.862895493767977,7000000.0,15.761420707019589,-0.3238557210318631,0.3475707197088228,1,0.0,9634254.620751016,1.3763220886787166,0.19814444730816932
413039,Bryan Mbeumo,2024,Attack,England - Premier League,Brentford FC,25.404517453798768,3417,38,0.7374890254609306,55000000.0,17.822843743196746,-0.17144648709190458,0.0481509764181197,0,2625.0,57889776.51713946,1.0525413912207173,0.06672310859598786
413112,Aurélien Tchouaméni,2024,Midfield,Spain - LaLiga,Real Madrid,24.93086926762492,2692,32,0.0,75000000.0,18.132998671500584,0.9935598598964235,0.047226472857322725,0,2623.0,26141766.288318586,0.3485568838442478,0.057480325128688704
413220,James Justin,2024,Defender,England - Premier League,Leicester City,26.855578370978783,2921,36,0.1232454638822321,13000000.0,16.38045991542581,-0.014663954808124657,0.19756581738651985,0,1896.0,12946611.009987015,0.9958931546143858,0.12978336973093577
413262,Dani Raba,2024,Attack,Spain - LaLiga,CD Leganés,29.177275838466805,1890,29,0.6190476190476191,2500000.0,14.73180128983843,-1.2076584488609803,0.48346615723019754,1,264.0,8378211.401194547,3.351284560477819,0.43259784995822853
413403,Ezri Konsa,2024,Defender,England - Premier League,Aston Villa,27.19233401779603,2937,34,0.0612870275791624,35000000.0,17.37085861945369,0.24033253618469907,0.06995990790554046,0,3036.0,25924243.53081469,0.740692672308991,0.0626470445454591
413507,Nikola Milenković,2024,Defender,England - Premier League,Nottingham Forest,27.22245037645448,3330,37,0.1891891891891892,35000000.0,17.37085861945369,-0.31484370755663305,0.06003531409411288,0,3375.0,43510669.90674443,1.243161997335555,0.054834492171324134
413565,Jhon Lucumí,2024,Defender,Italy - Serie A,Bologna Football Club 1909,26.51882272416153,2613,32,0.0344431687715269,22000000.0,16.90655301132259,1.1981584204502846,0.07199507725874246,0,2287.0,6709009.971552394,0.304954998706927,0.08991797415661347
413843,Keven Schlotterbeck,2024,Defender,Germany - Bundesliga,FC Augsburg,27.679671457905545,1298,18,0.2773497688751926,6000000.0,15.60727002719233,-0.40538572210797064,0.33728325744746823,0,2031.0,8987236.214163985,1.4978727023606642,0.4281753706226963
414908,Marshall Munetsi,2024,Midfield,France - Ligue 1,Stade Reims,28.52840520191649,2773,33,0.2921024161557879,15000000.0,16.523560759066484,-0.06357102014243932,0.1102672151751384,0,1852.0,15534551.199308861,1.0356367466205907,0.14415703850862166
415381,Mats Wieffer,2024,Defender,England - Premier League,Brighton & Hove Albion,25.127994524298423,1008,25,0.5357142857142857,25000000.0,17.034386382832476,0.7633618736462457,0.29122744085151553,0,1908.0,11503964.047452757,0.4601585618981103,0.3409105544567745
415912,Konstantinos Mavropanos,2024,Defender,England - Premier League,West Ham United,27.05817932922656,2037,33,0.0,17000000.0,16.64872390202049,0.14904071577010525,0.3009502758730283,0,2532.0,14298489.959611125,0.8410876446830073,0.23353196375578314
417346,Jack Harrison,2024,Attack,England - Premier League,Everton FC,28.11498973305955,2083,34,0.0864138262121939,14000000.0,16.454567887579532,-0.3602468232598639,0.3794580339629599,0,1241.0,19264956.99182535,1.3760683565589535,0.2809201948336979
418560,Erling Haaland,2024,Attack,England - Premier League,Manchester City,24.449007529089663,2743,31,0.8202697776157492,180000000.0,19.00846740885449,0.2936159729870944,0.04361646715159916,0,2959.0,112064386.2463663,0.622579923590924,0.047617003776838085
418651,Yahia Fofana,2024,Goalkeeper,France - Ligue 1,Angers SCO,24.36413415468857,2970,33,0.0,7000000.0,15.761420707019589,0.16577894542444005,0.21431566017105855,1,0.0,6017438.18716364,0.8596340267376629,0.1988417109233086
418659,Amine Gouiri,2024,Attack,France - Ligue 1,Stade Rennais FC,24.876112251882272,2089,33,0.7754906653901388,30000000.0,17.216707939626428,-0.17414838683721312,0.10588497942004768,0,1331.0,33071218.836479682,1.1023739612159895,0.10802103544535017
420002,Jean-Philippe Mateta,2024,Attack,England - Premier League,Crystal Palace,27.512662559890487,2656,37,0.5421686746987951,30000000.0,17.216707939626428,-0.3340749937784486,0.17972432677695074,0,2223.0,38384556.00163497,1.279485200054499,0.09493397330291524
420064,Caio Henrique,2024,Defender,France - Ligue 1,AS Monaco,27.42231348391513,1932,27,0.2795031055900621,15000000.0,16.523560759066484,0.5677095226361524,0.1259574186499114,0,1533.0,8510981.847633356,0.5673987898422237,0.1991707039221312
420210,Lutsharel Geertruida,2024,Defender,Germany - Bundesliga,RB Leipzig,24.45722108145106,1557,24,0.0578034682080924,20000000.0,16.811242831518264,1.6091574827784108,0.1702648005355372,0,1685.0,4108269.7864458347,0.20541348932229173,0.14768001972591763
420243,Jurriën Timber,2024,Defender,England - Premier League,Arsenal FC,23.54277891854894,2423,30,0.1485761452744531,55000000.0,17.822843743196746,1.285040087399671,0.07661756934537046,0,2457.0,14824990.650108004,0.2695452845474183,0.058307352284429036
421637,Frank Onyeka,2024,Midfield,Germany - Bundesliga,FC Augsburg,27.000684462696785,2620,33,0.0343511450381679,7000000.0,15.761420707019589,0.18709346757380718,0.21995761958403237,1,88.0,5894788.792642576,0.8421126846632251,0.3536385503392078
421873,Elia Caprile,2024,Goalkeeper,Italy - Serie A,Cagliari Calcio,23.353867214236825,1944,22,0.0,9000000.0,16.012735135300492,-0.17424716682681174,0.2916329253129253,0,3420.0,10617689.06696144,1.1797432296623822,0.2509359314440989
422466,Javi Hernández,2024,Defender,Spain - LaLiga,CD Leganés,26.6694045174538,2391,31,0.1129234629861982,2500000.0,14.73180128983843,-1.4495781058905917,0.3871447459941394,1,0.0,10561041.89815417,4.2244167592616675,0.571795549896642
423440,Martín Zubimendi,2024,Midfield,Spain - LaLiga,Real Sociedad,25.913757700205338,2962,36,0.1215395003376097,60000000.0,17.909855120186375,0.7455598143194542,0.03335464471014146,0,3002.0,26757903.356242154,0.44596505593736924,0.04669681595992526
423444,Fran Beltrán,2024,Midfield,Spain - LaLiga,Celta de Vigo,25.911019849418206,2428,34,0.1112026359143327,8000000.0,15.89495209964411,-1.2625586605694576,0.20600580640475358,0,1544.0,26588331.67551238,3.3235414594390478,0.3343383222985343
423744,Billy Gilmour,2024,Midfield,Italy - Serie A,SSC Napoli,23.55920602327173,1272,28,0.070754716981132,20000000.0,16.811242831518264,0.27222288517086213,0.23796656034886793,1,802.0,14842098.373333251,0.7421049186666625,0.29874507988631366
424042,Nahuel Molina,2024,Defender,Spain - LaLiga,Atlético de Madrid,26.740588637919235,1581,30,0.1707779886148007,20000000.0,16.811242831518264,0.6625261083739487,0.19888076354506684,0,1321.0,10236657.313737845,0.5118328656868922,0.26758542346106234
424072,Mathias Pereira Lage,2024,Attack,France - Ligue 1,Stade Brestois 29,28.087611225188223,1572,29,0.5152671755725191,2500000.0,14.73180128983843,-1.021971942034889,0.6010417404807477,0,2032.0,7008797.238414411,2.8035188953657646,0.45765568353134745
424204,Alphonso Davies,2024,Defender,Germany - Bundesliga,Bayern Munich,24.164271047227928,1562,19,0.1728553137003841,50000000.0,17.72753356339242,0.6516892212579741,0.09758189143120448,1,523.0,24627989.401065975,0.4925597880213195,0.11970405651441357
425334,Matty Cash,2024,Defender,England - Premier League,Aston Villa,27.4031485284052,2077,27,0.0866634569090033,25000000.0,17.034386382832476,0.26348373263887837,0.20053894154327623,0,3022.0,18483013.167199627,0.7393205266879851,0.18321214082030118
425902,Ryan Yates,2024,Midfield,England - Premier League,Nottingham Forest,27.1129363449692,1904,35,0.1418067226890756,12000000.0,16.300417207752275,-0.19372427807351755,0.33128083643467704,1,603.0,14223492.001348855,1.1852910001124046,0.3238334625983897
425918,Jakub Kiwior,2024,Defender,England - Premier League,Arsenal FC,24.878850102669404,1117,17,0.0805729632945389,28000000.0,17.14771506813948,0.5504177202221481,0.3636086243253233,1,0.0,15684859.53658976,0.5601735548782057,0.28604111603854093
427568,Aaron Ramsdale,2024,Goalkeeper,England - Premier League,Southampton FC,26.63655030800821,2700,30,0.0,16000000.0,16.588099280204055,0.04246025221544203,0.15696524807202714,0,1003.0,14935538.57020643,0.9334711606379018,0.09523426429107675
427572,Zuriko Davitashvili,2024,Attack,France - Ligue 1,AS Saint-Étienne,23.87679671457905,2763,33,0.5537459283387622,10000000.0,16.11809565095832,-0.579129183706887,0.1303954179672369,1,0.0,17240325.953991845,1.7240325953991846,0.19379542078696743
428563,Lewis Ferguson,2024,Midfield,Italy - Serie A,Bologna Football Club 1909,25.357973990417523,980,16,0.183673469387755,28000000.0,17.14771506813948,1.3195651184698591,0.17502035127322418,0,1596.0,7528760.463042999,0.26888430225153565,0.2064269288039902
429014,Morgan Gibbs-White,2024,Midfield,England - Premier League,Nottingham Forest,24.93086926762492,2824,34,0.5417847025495751,50000000.0,17.72753356339242,-0.5406808361071238,0.049049093152815595,0,3113.0,74489394.1212337,1.489787882424674,0.05022464611315942
429259,Mark McKenzie,2024,Defender,France - Ligue 1,FC Toulouse,25.8507871321013,2497,30,0.0720865038045654,6000000.0,15.60727002719233,0.28353258609172904,0.1984404935159622,0,2405.0,4624186.802993599,0.7706978004989332,0.2189614745164008
429874,Ansgar Knauff,2024,Attack,Germany - Bundesliga,Eintracht Frankfurt,22.9760438056126,1605,30,0.5607476635514019,15000000.0,16.523560759066484,0.05107934647444701,0.2134768372653216,0,1322.0,13934037.076934129,0.9289358051289419,0.21487666940635206
429983,Jørgen Strand Larsen,2024,Attack,England - Premier League,Wolverhampton Wanderers,24.903490759753595,2603,35,0.622358816749904,30000000.0,17.216707939626428,-0.23151032916108183,0.11889865084010577,0,2315.0,34888396.10417617,1.1629465368058725,0.08452168235327541
430280,Hans Nicolussi Caviglia,2024,Midfield,Italy - Serie A,Venezia FC,24.539356605065024,2870,35,0.2195121951219512,8500000.0,15.955576721460544,-0.3640337027731708,0.1364939017594305,0,1458.0,12048971.768278394,1.4175260903856934,0.19556029980224732
431755,Dejan Kulusevski,2024,Midfield,England - Premier League,Tottenham Hotspur,24.68720054757016,2391,32,0.4140526976160602,50000000.0,17.72753356339242,0.06108211322876045,0.09166518313151156,1,0.0,42740190.248305015,0.8548038049661003,0.08028711646089619
432090,Nicolò Fagioli,2024,Midfield,Italy - Serie A,Juventus FC,23.88501026694045,1527,32,0.1768172888015717,18000000.0,16.70588231586044,1.1066217262941382,0.21494796152519838,0,2567.0,6038508.582333512,0.33547269901852844,0.24775124078405758
432092,Roberto Piccoli,2024,Attack,Italy - Serie A,Cagliari Calcio,23.928815879534564,3145,37,0.3720190779014308,12000000.0,16.300417207752275,-0.28239197426026674,0.11127555941835472,0,1664.0,15471065.617037024,1.2892554680864188,0.1371522208951944
432298,Zion Suzuki,2024,Goalkeeper,Italy - Serie A,Parma Calcio 1913,22.36550308008213,3315,37,0.0,20000000.0,16.811242831518264,0.24163776005765403,0.07606078784101793,0,1800.0,15278708.070205536,0.7639354035102768,0.0785789872173997
433177,Bukayo Saka,2024,Attack,England - Premier League,Arsenal FC,23.32375085557837,1736,25,0.881336405529954,150000000.0,18.82614585206053,0.3282729516768139,0.054624276884212196,0,2226.0,91934007.23298465,0.612893381553231,0.08613903344965794
433181,Tino Anjorin,2024,Midfield,Italy - Serie A,FC Empoli,23.107460643394933,1118,22,0.4025044722719141,6000000.0,15.60727002719233,0.0834949495991637,0.39843176231238114,1,277.0,5613603.428149057,0.9356005713581761,0.5544096446516327
433188,Curtis Jones,2024,Midfield,England - Premier League,Liverpool FC,23.920602327173167,1711,33,0.3682057276446522,45000000.0,17.622173047734595,0.9462049097194818,0.17023659494183457,0,1930.0,16897276.1724367,0.37549502605414886,0.14723161888839595
433584,Alessio Zerbin,2024,Midfield,Italy - Serie A,Venezia FC,25.83436002737851,1522,20,0.1773981603153745,4000000.0,15.201804919084164,-0.15904969030675264,0.4375865353525532,0,1644.0,4793862.869659486,1.1984657174148716,0.4070537192342333
433984,Sam Beukema,2024,Defender,Italy - Serie A,Bologna Football Club 1909,26.12457221081451,3012,35,0.0298804780876494,28000000.0,17.14771506813948,1.0631695619214563,0.051125362966690936,0,1680.0,9627520.554698395,0.3438400198106569,0.0813074892591262
434116,Alexander Prass,2024,Midfield,Germany - Bundesliga,TSG 1899 Hoffenheim,23.603011635865844,1571,23,0.1145767027371101,5000000.0,15.424948470398377,0.534220515815623,0.356752777310202,0,1298.0,3030987.6425382504,0.6061975285076501,0.38116961282166195
434224,Maxence Lacroix,2024,Defender,England - Premier League,Crystal Palace,24.739219712525667,3119,35,0.0577108047451106,25000000.0,17.034386382832476,-0.40987129622739604,0.09911487123462816,0,3087.0,34759843.92501257,1.390393757000503,0.0991208749728305
434433,Nikola Krstović,2024,Attack,Italy - Serie A,US Lecce,24.7419575633128,3070,37,0.4690553745928338,15000000.0,16.523560759066484,-0.1739207426478102,0.08023328776234896,0,1786.0,17244509.56910335,1.1496339712735566,0.14439475200350296
434675,Cody Gakpo,2024,Attack,England - Premier League,Liverpool FC,25.65639972621492,1938,35,0.696594427244582,70000000.0,18.064005800013632,0.31754682617492813,0.1438942868841877,0,2749.0,46032702.011831656,0.6576100287404523,0.09256000033487193
434990,Álex Sola,2024,Attack,Spain - LaLiga,Getafe CF,25.56605065023956,1037,19,0.0867888138862102,2500000.0,14.73180128983843,0.08549816313158054,0.6694722344187792,1,12.0,2384005.994171908,0.9536023976687632,0.5917759710138968
435228,Ardian Ismajli,2024,Defender,Italy - Serie A,FC Empoli,28.254620123203285,2510,29,0.0,6000000.0,15.60727002719233,0.27126659819893684,0.1984770285274339,0,1907.0,4679598.044007299,0.7799330073345497,0.21815880769747814
