player_id,name,season,league,club_name,main_club_id,position,sub_position,market_value_eur,log_market_value,target_value_date,target_lag_days,prior_market_value_eur,transfer_fee_eur,age,age2,height_in_cm,foot,minutes,games,goals_per90,assists_per90,goal_contributions_per90,cards_per90,minutes_per_game,availability,prev_minutes,prev_goals_per90,prev_assists_per90,prev_goal_contributions_per90,delta_minutes,delta_goals_per90,delta_assists_per90,delta_goal_contributions_per90,roll3_mean_goal_contributions_per90,roll3_mean_minutes,roll3_std_goal_contributions_per90,roll3_std_minutes,seasons_observed,has_prior_season,has_3yr_history,is_first_observed_season,prior_gap_years,young_and_improving,club_squad_size,log_prior_market_value,has_prior_value,market_level,y_adj,pred_adj,pred_log,pred_eur,residual,mispricing_ratio,next_minutes,next_games,next_goals,next_assists,next_last_match,next_gc90,outcome_anchor,next_value_eur,d_log_value,segment_uncertainty,flag_undervalued,peer_d_log_value,rel_appreciation
350219,Fabián Ruiz,2024,France - Ligue 1,Paris Saint-Germain,583,Midfield,Central Midfield,40000000.0,17.50439001207821,2025-06-03,17.0,30000000.0,,28.747433264887064,826.4149193191354,188.0,left,1922,30,0.1873048907388137,0.2341311134235172,0.4214360041623309,0.0936524453694068,64.06666666666666,0.7118518518518518,1196.0,0.0752508361204013,0.225752508361204,0.3010033444816053,726.0,0.1120540546184124,0.0083786050623131,0.1204326596807255,0.3170370967557891,1830.3333333333333,0.0890515394634047,603.352577961952,7,1,1,0,1.0,0,28,17.216707939626428,1,15.83041357850654,1.6739764335716707,0.07397880623732628,15.904392384743867,8075879.881126322,1.5999976273343446,0.20189699702815805,1129.0,20.0,1.0,4.0,2026-05-17,0.39858281665190437,2026-05-17,30000000.0,-0.28768207245178345,0.5289156290844801,False,0.0,-0.28768207245178345
351478,Mikel Oyarzabal,2024,Spain - LaLiga,Real Sociedad,681,Attack,Centre-Forward,25000000.0,17.034386382832476,2025-06-09,16.0,45000000.0,,27.698836413415467,767.2255386571507,181.0,left,2263,35,0.3579319487406098,0.1193106495802032,0.477242598320813,0.1988510826336721,64.65714285714286,0.7184126984126984,2160.0,0.375,0.125,0.5,103.0,-0.0170680512593902,-0.0056893504197968,-0.0227574016791869,0.5049205928283095,1683.6666666666667,0.1370767721276548,472.5466467274245,9,1,1,0,1.0,0,31,17.622173047734595,1,15.83041357850654,1.203972804325936,0.7430069984105985,16.57342057691714,15766856.058944864,0.4609658059153361,0.6306742423577946,2715.0,34.0,15.0,4.0,2026-05-23,0.6298342541436464,2026-05-23,25000000.0,0.0,0.37904911067644154,False,-0.15415067982725716,0.15415067982725716
351749,Kalvin Phillips,2024,England - Premier League,Ipswich Town,677,Midfield,Defensive Midfield,12000000.0,16.300417207752275,2025-05-30,27.0,25000000.0,,29.08418891170432,845.8900446517043,179.0,right,1240,19,0.0,0.0,0.0,0.4354838709677419,65.26315789473684,0.7251461988304093,1595.0,0.0,0.0564263322884012,0.0564263322884012,-355.0,0.0,-0.0564263322884012,-0.0564263322884012,0.083791593480553,2012.0,0.0387003235158232,589.7270555095806,2,1,0,0,3.0,0,32,17.034386382832476,1,15.83041357850654,0.4700036292457348,-0.9203824921903895,14.91003108631615,2987749.7985868854,1.3903861214361246,0.24897914988224046,,,,,,,2026-05-24,2500000.0,-1.5686159179138457,0.3167842881045617,False,-0.2076393647782453,-1.3609765531356004
351809,Robin Le Normand,2024,Spain - LaLiga,Atlético de Madrid,13,Defender,Centre-Back,40000000.0,17.50439001207821,2025-06-09,22.0,40000000.0,34500000.0,28.139630390143736,791.838798493901,187.0,right,2149,27,0.0418799441600744,0.0,0.0418799441600744,0.3350395532805956,79.5925925925926,0.8843621399176955,2472.0,0.0728155339805825,0.0,0.0728155339805825,-323.0,-0.0309355898205081,0.0,-0.0309355898205081,0.0422898626782121,2865.6666666666665,0.0378063836708156,433.3432050157623,5,1,1,0,1.0,0,24,17.50439001207821,1,15.83041357850654,1.6739764335716707,0.8453550017155077,16.675768580222048,17466032.980489157,0.8286214318561633,0.4366508245122289,1783.0,28.0,1.0,1.0,2026-05-17,0.10095344924284913,2026-05-17,20000000.0,-0.6931471805599472,0.47161229060834664,False,-0.2231435513142106,-0.4700036292457366
351816,Ismaël Bennacer,2024,France - Ligue 1,Olympique Marseille,244,Midfield,Defensive Midfield,15000000.0,16.523560759066484,2025-06-03,17.0,30000000.0,,27.08555783709788,733.6274433467744,175.0,left,952,18,0.0,0.1890756302521008,0.1890756302521008,0.3781512605042016,52.888888888888886,0.5876543209876544,1151.0,0.156385751520417,0.156385751520417,0.312771503040834,-199.0,-0.156385751520417,0.0326898787316838,-0.1236958727887332,0.2231098411133636,1561.0,0.077651976033187,431.9618038669623,6,1,1,0,1.0,0,32,17.216707939626428,1,15.83041357850654,0.6931471805599436,-0.3187701967908299,15.51164338171571,5452819.551260103,1.0119173773507733,0.3635213034173402,,,,,,,2026-05-24,8000000.0,-0.6286086594223743,0.5289156290844801,False,0.0,-0.6286086594223743
351955,Federico Baschirotto,2024,Italy - Serie A,US Lecce,1005,Defender,Centre-Back,3600000.0,15.096444403426338,2025-06-17,23.0,6000000.0,,28.281998631074607,799.871446568106,187.0,right,3420,38,0.0526315789473684,0.0,0.0526315789473684,0.0789473684210526,90.0,1.0,3295.0,0.0,0.0273141122913505,0.0273141122913505,125.0,0.0526315789473684,-0.0273141122913505,0.0253174666560178,0.0677111101997293,3312.5,0.0571299823211868,24.748737341529164,2,1,0,0,1.0,0,31,15.60727002719233,1,15.83041357850654,-0.7339691750802029,0.8746443053154109,16.70505788382195,17985166.338820167,-1.6086134803956131,4.995879538561158,2541.0,29.0,2.0,0.0,2026-05-04,0.07083825265643447,2026-05-04,3500000.0,-0.028170876966695957,0.39329725670178206,True,-0.17242024314586502,0.14424936617916906
352041,Lucas Perri,2024,France - Ligue 1,Olympique Lyon,1041,Goalkeeper,Goalkeeper,10000000.0,16.11809565095832,2025-06-03,17.0,6000000.0,,27.06091718001369,732.29323862356,197.0,right,2970,33,0.0,0.0,0.0,0.0303030303030303,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,31,15.60727002719233,1,15.83041357850654,0.2876820724517799,-0.06345717478420362,15.766956403722338,7038857.32888453,0.35113924723598267,0.703885732888453,1440.0,16.0,0.0,0.0,2026-01-07,0.0,2026-01-07,13000000.0,0.2623642644674895,0.3445641297869999,False,-0.34258950545538536,0.6049537699228749
353032,Omar Alderete,2024,Spain - LaLiga,Getafe CF,3709,Defender,Centre-Back,8000000.0,15.89495209964411,2025-06-09,22.0,5000000.0,,28.0164271047228,784.9201877142463,190.0,left,2978,34,0.0302216252518468,0.0,0.0302216252518468,0.241773002014775,87.58823529411765,0.973202614379085,2193.0,0.0,0.0410396716826265,0.0410396716826265,785.0,0.0302216252518468,-0.0410396716826265,-0.0108180464307796,0.0678444488039682,2217.6666666666665,0.0241221880228236,181.2631604417546,4,1,1,0,1.0,0,30,15.424948470398377,1,15.83041357850654,0.0645385211375693,0.8193201496643712,16.64973372817091,17017175.715340838,-0.7547816285268016,2.1271469644176046,2802.0,33.0,1.0,1.0,2026-05-17,0.06423982869379015,2026-05-17,13000000.0,0.4855078157817001,0.47161229060834664,False,-0.2231435513142106,0.7086513670959107
353365,Marcus Coco,2024,France - Ligue 1,FC Nantes,995,Defender,Right-Back,1200000.0,13.997832114758229,2025-06-03,24.0,1500000.0,,28.52292950034224,813.5575072814934,184.0,right,955,20,0.0,0.094240837696335,0.094240837696335,0.4712041884816754,47.75,0.5305555555555556,1489.0,0.0604432505036937,0.0,0.0604432505036937,-534.0,-0.0604432505036937,0.094240837696335,0.0337975871926412,0.1256335388269664,1296.0,0.0669286973265422,319.67639887861617,7,1,1,0,1.0,0,30,14.22097566607244,1,15.83041357850654,-1.832581463748312,-0.5804314581242523,15.249982120382288,4197426.344798627,-1.2521500056240598,3.4978552873321895,,,,,,,2026-05-24,,,0.5725140793154493,True,-0.1823215567939549,
353366,Benjamin Pavard,2024,Italy - Serie A,Inter Milan,46,Defender,Centre-Back,25000000.0,17.034386382832476,2025-06-17,51.0,50000000.0,,28.76386036960985,827.3596633624122,186.0,right,1584,23,0.0,0.0568181818181818,0.0568181818181818,0.2272727272727272,68.8695652173913,0.7652173913043478,1677.0,0.0,0.1073345259391771,0.1073345259391771,-93.0,0.0,-0.0505163441209952,-0.0505163441209952,0.1118973242761461,2063.0,0.0710402681876289,377.32214353255256,7,1,1,0,1.0,0,26,17.72753356339242,1,15.83041357850654,1.203972804325936,-0.05476428296232663,15.775649295544214,7100312.076940353,1.258737087288262,0.2840124830776141,2019.0,28.0,1.0,2.0,2026-05-17,0.1337295690936107,2026-05-17,12000000.0,-0.7339691750802011,0.39329725670178206,False,-0.17242024314586502,-0.5615489319343361
353399,Romain Del Castillo,2024,France - Ligue 1,Stade Brestois 29,3911,Attack,Right Winger,7000000.0,15.761420707019589,2025-06-03,17.0,10000000.0,,28.761122518822724,827.2021685427316,172.0,left,1259,26,0.4289118347895155,0.2859412231930103,0.7148530579825259,0.0,48.42307692307692,0.538034188034188,2521.0,0.2856009520031733,0.2856009520031733,0.5712019040063466,-1262.0,0.1433108827863422,0.0003402711898369,0.1436511539761792,0.6712547656715753,1653.3333333333333,0.1299910067160877,780.3488536118531,5,1,1,0,1.0,0,30,16.11809565095832,1,15.83041357850654,-0.06899287148695166,0.9866482557009737,16.817061834207514,20116719.31945134,-1.0556411271879256,2.8738170456359056,2646.0,32.0,9.0,3.0,2026-05-17,0.40816326530612246,2026-05-17,7000000.0,0.0,0.5384759850371825,True,-0.0689928714869481,0.0689928714869481
353404,Gaëtan Perrin,2024,France - Ligue 1,AJ Auxerre,290,Attack,Right Winger,8000000.0,15.89495209964411,2025-06-03,17.0,3000000.0,,28.56947296372348,816.214785424927,169.0,right,2707,34,0.3324713705208718,0.365718507572959,0.6981898780938308,0.0664942741041743,79.61764705882354,0.884640522875817,1385.0,0.1949458483754512,0.0649819494584837,0.259927797833935,1322.0,0.1375255221454205,0.3007365581144753,0.4382620802598958,0.0,0.0,0.0,0.0,1,1,0,0,2.0,0,29,14.914122846632385,1,15.83041357850654,0.0645385211375693,0.765360373081494,16.595773951588036,16123267.154553859,-0.7008218519439264,2.0154083943192322,334.0,12.0,1.0,0.0,2026-05-17,0.2694610778443114,2026-05-17,5000000.0,-0.4700036292457348,0.5384759850371825,False,-0.0689928714869481,-0.4010107577587867
354352,Frédéric Guilbert,2024,Italy - Serie A,US Lecce,1005,Defender,Right-Back,2500000.0,14.73180128983843,2025-06-17,23.0,4000000.0,,30.023271731690624,901.3968454749332,178.0,right,2450,31,0.0,0.036734693877551,0.036734693877551,0.1836734693877551,79.03225806451613,0.8781362007168458,2493.0,0.0722021660649819,0.0,0.0722021660649819,-43.0,-0.0722021660649819,0.036734693877551,-0.0354674721874309,0.0921642520070336,2159.333333333333,0.0442302861634198,601.4618303212046,9,1,1,0,1.0,0,31,15.201804919084164,1,15.83041357850654,-1.098612288668111,-0.4557579227726124,15.374655655733928,4754754.656756981,-0.6428543658954986,1.9019018627027926,610.0,8.0,0.0,0.0,2026-05-08,0.0,2026-05-08,800000.0,-1.1394342831883648,0.39329725670178206,False,-0.17242024314586502,-0.9670140400424998
354361,Frank Anguissa,2024,Italy - Serie A,SSC Napoli,6195,Midfield,Central Midfield,27000000.0,17.111347423968603,2025-06-17,25.0,27000000.0,,29.127994524298423,848.4400650075589,184.0,right,2858,35,0.1889433170048985,0.1574527641707487,0.3463960811756473,0.1574527641707487,81.65714285714286,0.9073015873015872,2793.0,0.0,0.0644468313641245,0.0644468313641245,65.0,0.1889433170048985,0.0930059328066241,0.2819492498115228,0.1310312519871361,2593.333333333333,0.0913244593259917,594.2157296246319,8,1,1,0,1.0,0,27,17.111347423968603,1,15.83041357850654,1.2809338454620622,1.1740076337734393,17.00442121227998,24261983.355472516,0.1069262116886236,0.8985919761286117,1256.0,18.0,4.0,2.0,2026-05-02,0.4299363057324841,2026-05-02,15000000.0,-0.5877866649021186,0.4355277462595577,False,-0.15415067982725716,-0.43363598507486145
354362,Rodrigo Bentancur,2024,England - Premier League,Tottenham Hotspur,148,Midfield,Defensive Midfield,30000000.0,17.216707939626428,2025-05-30,5.0,35000000.0,,27.520876112251884,757.3986219859164,187.0,right,1653,26,0.1088929219600726,0.0,0.1088929219600726,0.4900181488203267,63.57692307692308,0.7064102564102565,1007.0,0.0893743793445878,0.0893743793445878,0.1787487586891757,646.0,0.0195185426154847,-0.0893743793445878,-0.0698558367291031,0.2704253886395491,1678.0,0.1293070269084597,771.5160400147232,6,1,1,0,1.0,0,31,17.37085861945369,1,15.83041357850654,1.3862943611198872,0.32600241503659033,16.15641599354313,10390640.360292273,1.0602919460832965,0.34635467867640907,1892.0,26.0,1.0,1.0,2026-05-24,0.09513742071881606,2026-05-24,20000000.0,-0.4054651081081637,0.3167842881045617,False,-0.2076393647782453,-0.19782574332991842
354482,Amir Murillo,2024,France - Ligue 1,Olympique Marseille,244,Defender,Right-Back,10000000.0,16.11809565095832,2025-06-03,17.0,4000000.0,,28.88980150581793,834.6206310455599,185.0,right,2436,30,0.0369458128078817,0.1108374384236453,0.1477832512315271,0.1108374384236453,81.2,0.9022222222222224,995.0,0.271356783919598,0.1809045226130653,0.4522613065326633,1441.0,-0.2344109711117163,-0.07006708418942,-0.3044780553011361,0.0,0.0,0.0,0.0,1,1,0,0,1.0,0,32,15.201804919084164,1,15.83041357850654,0.2876820724517799,-0.31935401695261645,15.511059561553925,5449637.014372491,0.6070360894043958,0.5449637014372491,988.0,16.0,2.0,2.0,2026-01-31,0.3643724696356275,2026-01-31,8000000.0,-0.2231435513142106,0.5725140793154493,False,-0.1823215567939549,-0.0408219945202557
354726,Florian Sotoca,2024,France - Ligue 1,RC Lens,826,Attack,Centre-Forward,2000000.0,14.50865773852422,2025-06-03,17.0,3000000.0,,34.18754277891855,1168.7880812603858,187.0,right,1799,31,0.0500277932184547,0.0500277932184547,0.1000555864369094,0.1500833796553641,58.03225806451613,0.6448028673835126,2605.0,0.2418426103646833,0.2072936660268714,0.4491362763915547,-806.0,-0.1918148171462286,-0.1572658728084167,-0.3490806899546452,0.4245406068418922,2720.0,0.0895128277731638,304.2614007724281,4,1,1,0,1.0,0,33,14.914122846632385,1,15.83041357850654,-1.3217558399823197,-1.2933261115236725,14.537087466982868,2057675.4205650322,-0.02842972845864722,1.0288377102825161,494.0,26.0,1.0,0.0,2026-05-17,0.18218623481781376,2026-05-17,1200000.0,-0.5108256237659905,0.5384759850371825,False,-0.0689928714869481,-0.4418327522790424
354814,M'Bala Nzola,2024,France - Ligue 1,RC Lens,826,Attack,Centre-Forward,6000000.0,15.60727002719233,2025-06-03,53.0,7000000.0,,28.372347707049965,804.9901144097433,185.0,left,1465,21,0.3686006825938566,0.0614334470989761,0.4300341296928327,0.2457337883959044,69.76190476190476,0.7751322751322751,1546.0,0.1746442432082794,0.1746442432082794,0.3492884864165588,-81.0,0.1939564393855772,-0.1132107961093032,0.0807456432762739,0.3708744305713556,1753.3333333333333,0.1285569388288886,816.0002042483404,4,1,1,0,1.0,0,33,15.761420707019589,1,15.83041357850654,-0.2231435513142106,0.23454333100550254,16.064956909512045,9482484.41995099,-0.4576868823197149,1.5804140699918316,1520.0,30.0,4.0,1.0,2026-05-24,0.29605263157894735,2026-05-24,4000000.0,-0.4054651081081655,0.5384759850371825,False,-0.0689928714869481,-0.3364722366212174
355369,Jordan,2024,Germany - Bundesliga,1.FC Union Berlin,89,Attack,Centre-Forward,3000000.0,14.914122846632385,2025-06-03,17.0,4000000.0,4500000.0,28.684462696783022,822.7984002031367,191.0,right,1291,25,0.069713400464756,0.069713400464756,0.139426800929512,0.139426800929512,51.64,0.5737777777777778,1450.0,0.3103448275862069,0.2482758620689655,0.5586206896551724,-159.0,-0.2406314271214509,-0.1785624616042095,-0.4191938887256604,0.5116112297833384,1403.0,0.0664814157105814,66.46803743153546,2,1,0,0,1.0,0,28,15.201804919084164,1,15.83041357850654,-0.916290731874156,-0.6093215351817297,15.221092043324811,4077897.2895568176,-0.3069691966924264,1.359299096518939,,,,,,,2026-05-24,1500000.0,-0.6931471805599454,0.4301634824676839,False,-0.2231435513142106,-0.4700036292457348
355628,Igor Zubeldia,2024,Spain - LaLiga,Real Sociedad,681,Defender,Centre-Back,12000000.0,16.300417207752275,2025-06-09,22.0,22000000.0,,27.75906913073237,770.5659190047788,181.0,right,2273,28,0.0,0.0,0.0,0.277166739991201,81.17857142857143,0.901984126984127,2524.0,0.0,0.0713153724247226,0.0713153724247226,-251.0,0.0,-0.0713153724247226,-0.0713153724247226,0.0655328003340107,2239.6666666666665,0.0094634728132139,512.5273976416611,7,1,1,0,1.0,0,31,16.90655301132259,1,15.83041357850654,0.4700036292457348,0.12670316525795472,15.957116743764495,8513100.27435179,0.3433004639877808,0.7094250228626492,2082.0,25.0,0.0,1.0,2026-05-23,0.043227665706051875,2026-05-23,6000000.0,-0.6931471805599454,0.47161229060834664,False,-0.2231435513142106,-0.4700036292457348
355816,Ko Itakura,2024,Germany - Bundesliga,Borussia Mönchengladbach,18,Defender,Centre-Back,12000000.0,16.300417207752275,2025-06-05,19.0,12000000.0,,27.928815879534564,780.018756432942,188.0,right,2790,31,0.0967741935483871,0.032258064516129,0.1290322580645161,0.1612903225806451,90.0,1.0,1599.0,0.1688555347091932,0.0,0.1688555347091932,1191.0,-0.0720813411608061,0.032258064516129,-0.0398232766446771,0.1298364454575229,1790.5,0.0551813252111584,270.82189719444773,2,1,0,0,1.0,0,26,16.300417207752275,1,15.83041357850654,0.4700036292457348,0.27159764374772905,16.10201122225427,9840442.349684646,0.19840598549800603,0.8200368624737205,,,,,,,2026-05-24,8000000.0,-0.4054651081081655,0.4233984470101193,False,-0.1823215567939549,-0.2231435513142106
355861,Arnaut Danjuma,2024,Spain - LaLiga,Girona FC,12321,Attack,Left Winger,4000000.0,15.201804919084164,2025-06-09,22.0,13000000.0,,27.91786447638604,779.4071569218576,178.0,right,1538,28,0.2340702210663199,0.0,0.2340702210663199,0.1755526657997399,54.92857142857143,0.6103174603174604,1477.0,0.6093432633716994,0.1828029790115098,0.7921462423832092,61.0,-0.3752730423053795,-0.1828029790115098,-0.5580760213168893,0.0,0.0,0.0,0.0,1,1,0,0,3.0,0,30,16.38045991542581,1,15.83041357850654,-0.6286086594223761,-0.7427397173457583,15.087673861160782,3568564.104280182,0.11413105792338207,0.8921410260700455,1627.0,30.0,3.0,2.0,2026-05-02,0.27658266748617083,2026-05-02,3000000.0,-0.2876820724517799,0.37904911067644154,False,-0.15415067982725716,-0.13353139262452274
355915,Cristian Romero,2024,England - Premier League,Tottenham Hotspur,148,Defender,Centre-Back,50000000.0,17.72753356339242,2025-05-30,39.0,60000000.0,,26.68309377138946,711.987493212763,185.0,right,1420,18,0.0633802816901408,0.0633802816901408,0.1267605633802817,0.1901408450704225,78.88888888888889,0.8765432098765432,2792.0,0.1611747851002865,0.0,0.1611747851002865,-1372.0,-0.0977945034101456,0.0633802816901408,-0.0344142217200048,0.0826612720754609,2334.333333333333,0.0682048125257861,473.74500876878216,6,1,1,0,1.0,0,31,17.909855120186375,1,15.83041357850654,1.8971199848858795,0.8431390894406795,16.67355266794722,17427372.633403357,1.0539808954452,0.34854745266806714,1873.0,23.0,4.0,1.0,2026-04-12,0.2402562733582488,2026-04-12,45000000.0,-0.105360515657825,0.42682813849232915,False,-0.12783337150988672,0.022472855852061713
356141,Daichi Kamada,2024,England - Premier League,Crystal Palace,873,Midfield,Attacking Midfield,12000000.0,16.300417207752275,2025-05-30,5.0,18000000.0,,28.407939767282684,807.011041821561,180.0,right,1553,34,0.0,0.0,0.0,0.2897617514488087,45.6764705882353,0.507516339869281,1542.0,0.1167315175097276,0.1167315175097276,0.2334630350194552,11.0,-0.1167315175097276,-0.1167315175097276,-0.2334630350194552,0.3870837436571518,1986.0,0.216017083384405,389.6421435111967,5,1,1,0,1.0,0,29,16.70588231586044,1,15.83041357850654,0.4700036292457348,0.6665321954670971,16.49694577397364,14606041.083981777,-0.19652856622136383,1.2171700903318148,1909.0,28.0,0.0,1.0,2026-05-24,0.047145102147721316,2026-05-24,10000000.0,-0.1823215567939549,0.3167842881045617,False,-0.2076393647782453,0.025317807984290397
357047,Gautier Larsonneur,2024,France - Ligue 1,AS Saint-Étienne,618,Goalkeeper,Goalkeeper,3000000.0,14.914122846632385,2025-06-03,17.0,4000000.0,,27.854893908282,775.8951146416457,181.0,right,3033,34,0.0,0.0,0.0,0.1483679525222551,89.20588235294117,0.9911764705882352,3150.0,0.0,0.0,0.0,-117.0,0.0,0.0,0.0,0.0,2774.0,0.0,531.7442994522837,2,1,0,0,4.0,0,32,15.201804919084164,1,15.83041357850654,-0.916290731874156,-0.619685377488372,15.210728201018169,4035852.8523928556,-0.2966053543857843,1.3452842841309518,,,,,,,2026-05-24,,,0.3445641297869999,False,-0.34258950545538536,
357117,Alban Lafont,2024,France - Ligue 1,FC Nantes,995,Goalkeeper,Goalkeeper,7000000.0,15.761420707019589,2024-12-10,16.0,9000000.0,,25.94113620807666,672.9425477659859,196.0,right,1080,12,0.0,0.0,0.0,0.0833333333333333,90.0,1.0,2497.0,0.0,0.0,0.0,-1417.0,0.0,0.0,0.0,0.0,3082.333333333333,0.0,508.90699870736046,9,1,1,0,1.0,0,30,16.012735135300492,1,15.83041357850654,-0.06899287148695166,0.3221953645040018,16.15260894301054,10351157.87097771,-0.39118823599095265,1.4787368387111013,,,,,,,2026-05-24,3000000.0,-0.8472978603872026,0.3445641297869999,False,-0.34258950545538536,-0.5047083549318172
357119,Ibrahima Konaté,2024,England - Premier League,Liverpool FC,31,Defender,Centre-Back,60000000.0,17.909855120186375,2025-05-30,5.0,45000000.0,,25.607118412046542,655.7245133685731,194.0,right,2565,31,0.0350877192982456,0.0701754385964912,0.1052631578947368,0.175438596491228,82.74193548387096,0.9193548387096774,1573.0,0.0,0.0,0.0,992.0,0.0350877192982456,0.0701754385964912,0.1052631578947368,0.0,1371.3333333333333,0.0,330.4275008732375,5,1,1,0,1.0,0,24,17.622173047734595,1,15.83041357850654,2.0794415416798344,0.7014039893621778,16.531817567868718,15124364.853897776,1.3780375523176573,0.25207274756496295,3100.0,36.0,1.0,0.0,2026-05-24,0.02903225806451613,2026-05-24,45000000.0,-0.2876820724517799,0.42682813849232915,False,-0.12783337150988672,-0.15984870094189318
357147,Diogo Dalot,2024,England - Premier League,Manchester United,985,Defender,Right-Back,30000000.0,17.216707939626428,2025-05-30,5.0,35000000.0,,25.793292265571527,665.2939258971919,184.0,right,2813,33,0.0,0.0959829363668681,0.0959829363668681,0.1599715606114468,85.24242424242425,0.9471380471380472,3174.0,0.0567107750472589,0.0850661625708884,0.1417769376181474,-361.0,-0.0567107750472589,0.0109167737959796,-0.0457940012512792,0.0890223202733345,2375.333333333333,0.0775350547615634,714.4524710107268,5,1,1,0,1.0,0,31,17.37085861945369,1,15.83041357850654,1.3862943611198872,1.0455224434249035,16.875936021931444,21336633.199733704,0.3407719176949833,0.7112211066577901,2616.0,34.0,1.0,3.0,2026-05-17,0.13761467889908258,2026-05-17,30000000.0,0.0,0.42682813849232915,False,-0.12783337150988672,0.12783337150988672
357156,Diogo Leite,2024,Germany - Bundesliga,1.FC Union Berlin,89,Defender,Centre-Back,17000000.0,16.64872390202049,2025-06-05,39.0,15000000.0,,25.94113620807666,672.9425477659859,190.0,left,2548,30,0.0353218210361067,0.0706436420722135,0.1059654631083202,0.1059654631083202,84.93333333333334,0.9437037037037036,2707.0,0.0,0.0,0.0,-159.0,0.0353218210361067,0.0706436420722135,0.1059654631083202,0.0199733688415446,2480.0,0.0282466091019925,321.0264786586925,2,1,0,0,1.0,0,28,16.523560759066484,1,15.83041357850654,0.8183103235139484,0.32368129326209627,16.15409487176864,10366550.387396997,0.49462903025185057,0.6097970816115881,1970.0,23.0,0.0,0.0,2026-05-16,0.0,2026-05-16,12000000.0,-0.3483066942682136,0.4233984470101193,False,-0.1823215567939549,-0.1659851374742587
357164,Rafael Leão,2024,Italy - Serie A,AC Milan,5,Attack,Left Winger,70000000.0,18.064005800013632,2025-06-17,30.0,90000000.0,,25.56331279945243,653.4829612826484,188.0,right,2330,34,0.3090128755364806,0.3862660944206008,0.6952789699570815,0.1931330472103004,68.52941176470588,0.761437908496732,2525.0,0.3207920792079208,0.3564356435643564,0.6772277227722772,-195.0,-0.0117792036714401,0.0298304508562443,0.0180512471848043,0.7747508219811765,2525.333333333333,0.1327463832731241,95.5004362991778,6,1,1,0,1.0,0,35,18.31532022829454,1,15.83041357850654,2.2335922215070916,2.008874181958045,17.839287760464586,55911898.03480344,0.224718039549046,0.798741400497192,1861.0,29.0,9.0,3.0,2026-05-24,0.5803331542181623,2026-05-24,50000000.0,-0.33647223662121206,0.4547213607799616,False,-0.11227716020861322,-0.22419507641259884
357498,Dušan Vlahović,2024,Italy - Serie A,Juventus FC,506,Attack,Centre-Forward,35000000.0,17.37085861945369,2025-06-17,23.0,65000000.0,,24.928131416837783,621.4117359351349,190.0,left,1784,29,0.5044843049327354,0.2017937219730941,0.7062780269058295,0.1513452914798206,61.51724137931034,0.6835249042145594,2319.0,0.6209573091849936,0.1164294954721863,0.7373868046571799,-535.0,-0.1164730042522581,0.0853642265009077,-0.0311087777513503,0.7280493726260402,2397.0,0.164573233055184,508.5066371248266,5,1,1,0,1.0,0,29,17.98989782785991,1,15.83041357850654,1.540445040947148,1.7859831717572183,17.61639675026376,44740815.89670529,-0.24553813081007192,1.2783090256201513,970.0,19.0,7.0,1.0,2026-05-24,0.7422680412371133,2026-05-24,35000000.0,0.0,0.4547213607799616,False,-0.11227716020861322,0.11227716020861322
357628,Alfon González,2024,Spain - LaLiga,Celta de Vigo,940,Attack,Left Winger,5000000.0,15.424948470398377,2025-06-09,16.0,300000.0,,25.66461327857632,658.6723747388759,172.0,,1372,26,0.3279883381924198,0.1311953352769679,0.4591836734693877,0.1311953352769679,52.76923076923077,0.5863247863247864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,30,12.611537753638338,1,15.83041357850654,-0.4054651081081637,-0.39170399438868736,15.438709584117854,5069281.168314272,-0.01376111371947708,1.0138562336628543,639.0,20.0,2.0,0.0,2026-05-17,0.28169014084507044,2026-05-17,3000000.0,-0.5108256237659905,0.37904911067644154,False,-0.15415067982725716,-0.35667494393873334
357662,Declan Rice,2024,England - Premier League,Arsenal FC,11,Midfield,Central Midfield,120000000.0,18.60300230074632,2025-05-30,5.0,120000000.0,,25.965776865160848,674.2215682113223,188.0,right,2833,35,0.1270737733851041,0.2223791034239322,0.3494528768090363,0.2223791034239322,80.94285714285714,0.8993650793650794,3231.0,0.1949860724233983,0.2506963788300835,0.4456824512534819,-398.0,-0.0679122990382942,-0.0283172754061513,-0.0962295744444455,0.2507725385620729,3227.0,0.1692032584804528,47.12748667179164,7,1,1,0,1.0,0,25,18.60300230074632,1,15.83041357850654,2.772588722239778,1.843775517587144,17.674189096093684,47402669.14205341,0.9288132046526343,0.39502224285044507,3099.0,36.0,4.0,7.0,2026-05-18,0.31945788964182,2026-05-18,120000000.0,0.0,0.3167842881045617,False,-0.2076393647782453,0.2076393647782453
