player_id,name,position,league,club_name,age,minutes,goal_contributions_per90,market_value_eur,pred_eur,mispricing_ratio,residual,calibrated_residual,seg_unc
826224,Arnau Martínez,Defender,Spain - LaLiga,Girona FC,21.689253935660503,2627,0.1370384468976018,10000000.0,20056486.48513457,2.005648648513457,-0.6959675239067451,-0.7788959637343476,0.4716122906083466
604320,Frans Krätzig,Defender,Germany - Bundesliga,1. Fußballclub Heidenheim 1846,21.965776865160848,1283,0.2104442712392829,3500000.0,7759104.009174534,2.2168868597641525,-0.7961038962981846,-0.7766757911218376,0.4233984470101193
658115,Abel Bretones,Defender,Spain - LaLiga,CA Osasuna,24.36413415468857,2068,0.0870406189555125,4000000.0,8696632.148572639,2.1741580371431595,-0.7766414802350106,-0.7683967157327587,0.4716122906083466
667967,Yassine Kechta,Midfield,France - Ligue 1,Le Havre AC,22.85010266940452,2111,0.127901468498342,5000000.0,10617702.67866414,2.123540535732828,-0.753084759702638,-0.7651371495119821,0.5289156290844801
550580,Shuto Machino,Attack,Germany - Bundesliga,Holstein Kiel,25.256673511293634,1959,0.6431852986217458,5000000.0,10594586.23571678,2.118917247143356,-0.750905225736112,-0.7627309512758207,0.4301634824676839
388294,Omar Traoré,Defender,Germany - Bundesliga,1. Fußballclub Heidenheim 1846,26.90759753593429,2622,0.034324942791762,4000000.0,8636623.53690148,2.15915588422537,-0.7697173509759594,-0.7607850969705747,0.4233984470101193
504209,Gianluca Busio,Midfield,Italy - Serie A,Venezia FC,22.598220396988363,2527,0.0712307083498219,6000000.0,12312660.677733244,2.0521101129555404,-0.7188685871531835,-0.7465828633877296,0.4355277462595577
405687,Tom Krauß,Midfield,Germany - Bundesliga,VfL Bochum,23.52908966461328,1081,0.0,4000000.0,8504535.73475634,2.126133933689085,-0.7543052759077558,-0.7438467854448139,0.3189398516478032
315865,Andrea Pinamonti,Attack,Italy - Serie A,Genoa CFC,25.623545516769337,2860,0.3461538461538461,15000000.0,27619955.103182923,1.8413303402121948,-0.6104883213592558,-0.7326398574050614,0.4547213607799616
335457,Ermedin Demirovic,Attack,Germany - Bundesliga,VfB Stuttgart,26.77344284736482,1855,0.8247978436657682,22000000.0,38601348.96107085,1.754606770957766,-0.5622447696798325,-0.7279834630377247,0.4301634824676839
662242,Rassoul Ndiaye,Midfield,France - Ligue 1,Le Havre AC,23.05817932922656,1057,0.1702932828760643,2000000.0,4432566.028350569,2.2162830141752847,-0.7958314747083168,-0.7259097956079874,0.5289156290844801
451801,Abdul Mumin,Defender,Spain - LaLiga,Rayo Vallecano,26.573579739904176,2020,0.1336633663366336,5000000.0,10220968.075926946,2.044193615185389,-0.7150033915273646,-0.7231113807368461,0.4716122906083466
